ZPL3058407,WENDYS,09723871,1115 34TH ST N,SAINT PETERSBURG,FL,US,27.782919,-82.679506
ZPL3058412,RED ROBIN BURGER WORKS,01512236,8270 NORTHFIELD BLVD STE 1493,DENVER,CO,US,39.797557,-104.829847
ZPL305842X,QDOBA MEXICAN GRILL,04574554,16926 BIRKDALE CMNS PKWY,HUNTERSVILLE,NC,US,35.445897,-80.87903
ZPL305844N,BURGERFI,01617086,2800 WESTON RD STE 2810,WESTON,FL,US,26.087621,-80.37181
ZPL305845I,UNIV STUD/IOA/BURGER DIGS,02125999,1000 UNIVERSAL STUDIOS PLZ,ORLANDO,FL,US,28.47788,-81.473313
ZPL305846D,WENDYS,09751424,3855 VETERANS MEMORIAL BLVD,METAIRIE,LA,US,30.004527,-90.17076
ZPL3058478,WENDYS,01227521,6210 20TH ST,VERO BEACH,FL,US,27.638939,-80.454299
ZPL305849Y,WENDYS,02721244,2534 BERT KOUNS INDUSTRIAL LOO,SHREVEPORT,LA,US,32.40194,-93.798742
ZPL3058500,QDOBA MEXICAN GRILL,09336227,1440 10TH ST SW,LOVELAND,CO,US,40.382604,-105.097783
ZPL305851V,QDOBA MEXICAN GRILL,01591346,2638 S TIMBERLINE RD STE 100,FORT COLLINS,CO,US,40.552581,-105.039203
ZPL305852Q,LARKBURGER,01572350,11985 WASHINGTON ST,NORTHGLENN,CO,US,39.913902,-104.977943
ZPL305853L,WENDYS,07728616,1317 N SAGINAW BLVD,SAGINAW,TX,US,32.904935,-97.402356
ZPL305854G,NORTHEASTERN UNIV ON THE GO,01589668,360 HUNTINGTON AVE,BOSTON,MA,US,42.339929,-71.089692
ZPL305855B,BURGER KING,06931731,7320 HIGHLAND RD,WATERFORD,MI,US,42.66104,-83.434688
ZPL3058566,BURGERFI,01617071,5701 W SLAUGHTER LN BLDG B150,AUSTIN,TX,US,30.193123,-97.858584
ZPL3058571,NOODLES & COMPANY,09399505,903 INDIANA AVE,INDIANAPOLIS,IN,US,39.779445,-86.17318
ZPL305858W,WENDYS,08970793,390 SILVER BRIDGE PLZ,GALLIPOLIS,OH,US,38.850434,-82.306163
ZPL305859R,ST THOMAS HOSPITAL,02003389,444 N MAIN ST,AKRON,OH,US,41.097639,-81.511848
ZPL305860T,ECU DESTINATION 360,05678234,E 5TH ST,GREENVILLE,NC,US,35.610982,-77.371997
ZPL305862J,WENDY'S,01592371,2210 SW GATLIN BLVD,PORT SAINT LUCIE,FL,US,27.264641,-80.408873
ZPL305863E,QDOBA MEXICAN GRILL,07843203,2301 CLOVER BASIN DR STE 2311,LONGMONT,CO,US,40.144084,-105.130784
ZPL3058649,BURGERFI,01551134,538 S PARK AVE,WINTER PARK,FL,US,28.59364,-81.350589
ZPL3058654,BURGERFI,01551134,538 S PARK AVE,WINTER PARK,FL,US,28.59364,-81.350589
ZPL305867U,NOODLES & COMPANY,04590729,2110 FORD PKWY,SAINT PAUL,MN,US,44.917837,-93.188921
ZPL305868P,QDOBA MEXICAN GRILL,08407253,2527 11TH AVE,GREELEY,CO,US,40.396823,-104.69701
ZPL305869K,QDOBA MEXICAN GRILL,07521826,4626 CENTERPLACE DR,GREELEY,CO,US,40.384991,-104.680631
ZPL305870M,QDOBA MEXICAN GRILL,08462156,6430 GREEN BAY RD,KENOSHA,WI,US,42.57671,-87.885504
ZPL305871H,NOODLES & COMPANY,04590045,1100 W DILLON RD STE 1,LOUISVILLE,CO,US,39.960636,-105.162543
ZPL305872C,GIANT EAGLE,02439110,5550 CENTRE AVE,PITTSBURGH,PA,US,40.456838,-79.935425
ZPL3058737,BURGER KING,01811474,4063 FORT ST,LINCOLN PARK,MI,US,42.225038,-83.181584
ZPL3058742,BURGERFI,01637672,5001 PADRE BLVD,SOUTH PADRE ISLAND,TX,US,26.126286,-97.170685
ZPL305875X,WENDYS,02993872,1502 W MCCLAIN AVE,SCOTTSBURG,IN,US,38.68567,-85.786622
ZPL305877N,QDOBA MEXICAN GRILL,01962413,127 N TRYON ST,CHARLOTTE,NC,US,35.227467,-80.842884
ZPL305878I,ATLANTA BREAD COMPANY,03734956,351 W 104TH AVE,NORTHGLENN,CO,US,39.885269,-104.982214
ZPL305879D,SWEET PEPPERS DELI,05175696,1000 HIGHLAND COLONY PKWY,RIDGELAND,MS,US,32.439861,-90.147666
ZPL305880F,WENDYS,02116915,2780 AIRLINE DR,BOSSIER CITY,LA,US,32.546998,-93.709042
ZPL305881A,WENDYS,03748524,1808 S MIAMI BLVD,DURHAM,NC,US,35.945078,-78.838092
ZPL3058825,QDOBA MEXICAN GRILL,07667626,3101 EDWARDS MILL RD STE 102,RALEIGH,NC,US,35.278158,-82.138466
ZPL3058830,NOODLES & COMPANY,04590729,2110 FORD PKWY,SAINT PAUL,MN,US,44.917837,-93.188921
ZPL305884V,WENDYS,05013890,4051 MILLENIA BLVD,ORLANDO,FL,US,28.492393,-81.428119
ZPL305885Q,MARGARITAVILLE REST AND,01638352,777 MARGARITAVILLE WAY,BOSSIER CITY,LA,US,32.509127,-93.704299
ZPL305886L,QDOBA MEXICAN GRILL,01449977,2005 PROMENADE BLVD STE 100,ROGERS,AR,US,36.302034,-94.175393
ZPL305887G,WENDY'S,01578882,3630 RIVERSIDE DR,MACON,GA,US,31.181127,-83.805814
ZPL305888B,WENDYS,06086840,1401 W KIRBY ST,WYLIE,TX,US,33.007315,-96.545336
ZPL3058896,BURGER KING,01667917,99 S TALLAHASSEE ST,HAZLEHURST,GA,US,31.861385,-82.603527
ZPL3058908,WENDYS,08794201,7920 W 95TH ST,HICKORY HILLS,IL,US,40.586872,-89.683225
ZPL3058913,BURGERFI,01637672,5001 PADRE BLVD,SOUTH PADRE ISLAND,TX,US,26.126286,-97.170685
ZPL305892Y,BURGERFI,01589413,15900 LA CANTERA PKWY STE 260,SAN ANTONIO,TX,US,29.592772,-98.61998
ZPL305893T,QDOBA MEXICAN GRILL,00140363,10550 GARDEN DR UNIT 101,AURORA,CO,US,39.616254,-104.769362
ZPL305894O,BURGERFI,01494966,6 S OCEAN BLVD,DELRAY BEACH,FL,US,26.461634,-80.058367
ZPL305895J,WENDYS,09723871,1115 34TH ST N,SAINT PETERSBURG,FL,US,27.782919,-82.679506
ZPL305896E,PIZZA DUDE,01630882,451 W 41ST ST,MIAMI BEACH,FL,US,25.813897,-80.128353
ZPL3058979,WENDYS,02116915,2780 AIRLINE DR,BOSSIER CITY,LA,US,32.546998,-93.709042
ZPL3058984,SEAWORLD ORLANDO,01640112,7007 SEA HARBOR DR,ORLANDO,FL,US,28.406625,-81.470923
ZPL305900M,WENDYS,04638387,361 W PLAZA DR,MOORESVILLE,NC,US,35.593335,-80.855169
ZPL305901H,QDOBA MEXICAN GRILL,02880878,2295 S PEORIA ST,AURORA,CO,US,39.674881,-104.84734
ZPL305902C,NOODLES & COMPANY,01520650,2255 MAIN ST,LONGMONT,CO,US,40.200654,-105.102457
ZPL3059042,BURGERFI,01595116,3801 W LAKE MARY BLVD UNIT 141,LAKE MARY,FL,US,28.756132,-81.344883
ZPL305905X,WENDYS,09150471,1219 OAK RIDGE TPKE,OAK RIDGE,TN,US,36.016643,-84.250377
ZPL305907N,LARKBURGER,01591320,1617 CALIFORNIA ST UNIT B,DENVER,CO,US,39.745398,-104.992106
ZPL305908I,WENDY'S,01522082,5555 EL DORADO PKWY,FRISCO,TX,US,33.175101,-96.839171
ZPL305909D,BURGERFI,01617086,2800 WESTON RD STE 2810,WESTON,FL,US,26.087621,-80.37181
ZPL305910F,POPEYES LOUISIANA KITCHEN,01522911,9541 HIGHWAY 5,DOUGLASVILLE,GA,US,33.682691,-84.802977
ZPL305911A,WENDYS,01622576,9535 CULEBRA RD,SAN ANTONIO,TX,US,29.487635,-98.672361
ZPL3059125,BURGER KING,09447407,950 E BIG BEAVER RD,TROY,MI,US,42.561679,-83.165903
ZPL3059130,MCDONALDS,08175101,2049 BROADWAY,NEW YORK,NY,US,40.777562,-73.982078
ZPL305914V,WENDYS,02152946,1013 W RIDGE PIKE,CONSHOHOCKEN,PA,US,40.103361,-75.3106
ZPL305915Q,WENDYS,01165076,4901 US ROUTE 60,HUNTINGTON,WV,US,38.397463,-82.526157
ZPL305917G,QDOBA MEXICAN GRILL,05261800,840 E 13TH AVE,EUGENE,OR,US,44.045439,-123.079644
ZPL3059196,ULM STUDENT UNION FOODCOURT,02407876,601 BAYOU DR,MONROE,LA,US,32.52765,-92.07253
ZPL3059213,NOODLES & COMPANY,04590266,635A FLATIRON MARKETPLACE DR,BROOMFIELD,CO,US,39.909994,-105.002506
ZPL305922Y,WENDYS,09139966,2423 S CHURCH ST,BURLINGTON,NC,US,36.081068,-79.476596
ZPL305924O,WENDYS,04638387,361 W PLAZA DR,MOORESVILLE,NC,US,35.593335,-80.855169
ZPL305925J,WENDYS,01564035,1091 S HOVER ST,LONGMONT,CO,US,40.141522,-105.130849
ZPL305926E,ATLANTA BREAD COMPANY,03735074,640 W CROSSVILLE RD,ROSWELL,GA,US,34.056372,-84.378652
ZPL3059279,MONSTER CAFE,02393497,1000 UNIVERSAL STUDIOS PLZ,ORLANDO,FL,US,28.47788,-81.473313
ZPL3059284,WENDYS,07359009,2815 RALEIGH ROAD PKWY W,WILSON,NC,US,35.748165,-77.968362
ZPL3059301,NOODLES & COMPANY,02426752,1100 US HIGHWAY 287 UNIT 100,BROOMFIELD,CO,US,39.91423,-105.024981
ZPL305931W,STRAW HAT PIZZA,01612092,3463 FOOTHILL BLVD,LA CRESCENTA,CA,US,34.23347,-118.25476
ZPL305932R,QDOBA MEXICAN GRILL,03326998,15470 ANDREWS DR,DENVER,CO,US,39.775039,-104.81071
ZPL305933M,WENDYS,03748524,1808 S MIAMI BLVD,DURHAM,NC,US,35.945078,-78.838092
ZPL305934H,YOUR PIE,01628614,3650 N FEDERAL HWY STE E,LIGHTHOUSE POINT,FL,US,26.364988,-80.079903
ZPL305935C,WENDYS,01564035,1091 S HOVER ST,LONGMONT,CO,US,40.141522,-105.130849
ZPL3059367,BURGERFI,01522619,2716 N UNIVERSITY DR,CORAL SPRINGS,FL,US,26.264317,-80.249899
ZPL3059372,QDOBA MEXICAN GRILL,07182185,8152 S TRYON ST UNIT G,CHARLOTTE,NC,US,35.142731,-80.930322
ZPL305938X,WENDYS,04060797,8305 SHELDON RD,TAMPA,FL,US,28.025068,-82.582984
ZPL305940U,QDOBA MEXICAN GRILL,05355562,459 S MCCASLIN BLVD UNIT 1,LOUISVILLE,CO,US,39.962768,-105.163907
ZPL305941P,QDOBA MEXICAN GRILL,07600628,1747 ROCKY MOUNTAIN AVE,LOVELAND,CO,US,40.413335,-105.002271
ZPL305942K,GA TECH WOODRUFF HALL,03166937,890 CURRAN ST NW,ATLANTA,GA,US,33.779448,-84.406189
ZPL305944A,NOODLES & COMPANY,01515948,995 MERIDIAN BLVD STE 104,FRANKLIN,TN,US,35.950877,-86.806655
ZPL3059455,UNIV STUD/IOA/BURGER DIGS,02125999,1000 UNIVERSAL STUDIOS PLZ,ORLANDO,FL,US,28.47788,-81.473313
ZPL3059460,BURGER KING,02498133,811 MADISON AVE N,DOUGLAS,GA,US,33.59333,-83.46329
ZPL305947V,BURGERFI,01617075,365 CONEFLOWER DR,GARLAND,TX,US,32.931523,-96.615821
ZPL305948Q,WENDYS,06960511,1630 NC HIGHWAY 67,JONESVILLE,NC,US,36.238873,-80.806021
ZPL305949L,QDOBA MEXICAN GRILL,02478531,424 E SIX FORKS RD,RALEIGH,NC,US,35.340453,-78.278623
ZPL305950N,WENDYS,02382725,1511 E END BLVD N,MARSHALL,TX,US,32.56648,-94.348829
ZPL305951I,WENDYS,01639961,6348 LAKE WORTH BLVD,LAKE WORTH,TX,US,32.817009,-97.467862
ZPL305952D,CAFE ESPRESSO,01539085,1100 CENTRAL AVE SE,ALBUQUERQUE,NM,US,35.059536,-106.810036
ZPL3059543,WENDYS,04661031,6202 GUNN HWY,TAMPA,FL,US,28.064144,-82.551478
ZPL305955Y,WENDY'S,01518057,6204 N ILLINOIS ST,FAIRVIEW HEIGHTS,IL,US,38.589622,-89.984792
ZPL305956T,WENDYS,09139966,2423 S CHURCH ST,BURLINGTON,NC,US,36.081068,-79.476596
ZPL305958J,QDOBA MEXICAN GRILL,07734519,2288 NW ALLIE AVE STE 850,HILLSBORO,OR,US,45.542766,-122.998977
ZPL305959E,QDOBA MEXICAN GRILL,01882762,1625 28TH ST,BOULDER,CO,US,40.01491,-105.258578
ZPL305960G,WENDY'S,01637333,9192 GLADES RD STE A,BOCA RATON,FL,US,26.367819,-80.188653
ZPL305961B,WENDYS,09071377,450 KINGS HWY,SHREVEPORT,LA,US,32.481682,-93.741717
ZPL3059626,WENDYS,02382725,1511 E END BLVD N,MARSHALL,TX,US,32.56648,-94.348829
ZPL3059631,SUNTRUST SIMPLY PUUR,06524044,200 S ORANGE AVE FL 1,ORLANDO,FL,US,28.540358,-81.378943
ZPL305964W,QDOBA MEXICAN GRILL,01055440,5188 S BROADWAY,ENGLEWOOD,CO,US,39.622254,-104.987923
ZPL305965R,QDOBA MEXICAN GRILL,05080423,1600 E WOODLAWN RD STE 210,CHARLOTTE,NC,US,35.172168,-80.849311
ZPL305966M,BURGERFI,01617075,365 CONEFLOWER DR,GARLAND,TX,US,33.516503,-94.669376
ZPL305967H,NOODLES & COMPANY,01929084,1600 28TH ST BLDG 2F STE 1208,BOULDER,CO,US,40.014692,-105.258313
ZPL3059697,WENDYS,09790748,1029 S JEFFERSON AVE,COOKEVILLE,TN,US,36.137966,-85.50173
ZPL3059709,BURGERFI,01494966,6 S OCEAN BLVD,DELRAY BEACH,FL,US,26.461634,-80.058367
ZPL3059714,WALGREENS,00758200,3339 LAS VEGAS BLVD S,LAS VEGAS,NV,US,36.121967,-115.171482
ZPL305973U,BURGER KING,02135981,225 N ATLANTIC AVE,DAYTONA BEACH,FL,US,29.230213,-81.009929
ZPL305974P,BURGER KING,01808775,164-17 UNION TPKE,FLUSHING,NY,US,40.717419,-73.824854
ZPL305975K,SNEAKY PETE'S,01411047,7200 GADSDEN HWY,TRUSSVILLE,AL,US,33.638704,-86.581233
ZPL305976F,PEI WEI ASIAN DINER,01616709,2283 SW 37TH AVE,MIAMI,FL,US,25.751625,-80.254604
ZPL305977A,WHICH WICH,01528945,2002 RICHARD JONES RD,NASHVILLE,TN,US,36.104428,-86.808853
ZPL3059785,BURGER KING,04593669,7650 W QUINCY AVE,DENVER,CO,US,39.638734,-105.076803
ZPL3059790,BURGER KING,07966369,8531 FORT SMALLWOOD RD,PASADENA,MD,US,39.150697,-76.521467
ZPL3059802,PEI WEI ASIAN DINER,07612392,1841 BELLE ISLE BLVD,OKLAHOMA CITY,OK,US,35.524033,-97.540852
ZPL305981X,BURGER KING,09410678,1915 ARDEN WAY,SACRAMENTO,CA,US,38.597258,-121.422291
ZPL305982S,BURGER KING,05623329,7800 STOCKTON BLVD STE A,SACRAMENTO,CA,US,38.474339,-121.418969
ZPL305983N,POPEYES LOUISIANA KITCHEN,01580395,1472 AUSTIN HWY,SAN ANTONIO,TX,US,29.493319,-98.43448
ZPL305984I,PEI WEI ASIAN DINER,07877450,4200 S LAMAR BLVD STE 100,AUSTIN,TX,US,30.232949,-97.80073
ZPL305985D,7 ELEVEN,06020106,5590 POWERS CENTER PT,COLORADO SPRINGS,CO,US,38.841599,-104.832412
ZPL3059868,EL TACO TOTE REAL MEXICAN,06191376,7101 N MESA ST,EL PASO,TX,US,31.836435,-106.554902
ZPL3059873,SALSARITA'S,08454375,715 LOUISVILLE RD,ALCOA,TN,US,35.806391,-84.023459
ZPL305988Y,BURGER KING,05818028,1436 W INTL SPEEDWAY BLVD,DAYTONA BEACH,FL,US,28.870385,-81.97802
ZPL305989T,PEI WEI ASIAN DINER,08463756,11398 BANDERA RD STE 101,SAN ANTONIO,TX,US,29.549819,-98.662825
ZPL305990V,BLAZING ONION GOURMET BURGERS,01442534,3000 184TH ST SW STE 840,LYNNWOOD,WA,US,47.831657,-122.27367
ZPL305992L,BURGER KING,01224039,5121 FOOTHILLS BLVD,ROSEVILLE,CA,US,38.759232,-121.310004
ZPL305993G,BURGER KING,07799489,110 N NOVA RD,ORMOND BEACH,FL,US,29.280903,-81.08277
ZPL305994B,BURGER KING,08935459,9181 E STOCKTON BLVD,ELK GROVE,CA,US,38.436721,-121.400552
ZPL3059956,BLAZING ONION GOURMET BURGERS,01442534,3000 184TH ST SW STE 840,LYNNWOOD,WA,US,47.831657,-122.27367
ZPL3059961,BURGER KING,02142414,8637 ELK GROVE BLVD,ELK GROVE,CA,US,38.409061,-121.384243
ZPL305997W,BURGER KING,02142481,7225 GREENHAVEN DR,SACRAMENTO,CA,US,38.494735,-121.523846
ZPL305998R,BURGER KING,05794455,171 IRON POINT RD,FOLSOM,CA,US,38.643322,-121.190258
ZPL305999M,BURGER KING,02135981,225 N ATLANTIC AVE,DAYTONA BEACH,FL,US,29.230213,-81.009929
ZPL306000E,BURGER KING,08931607,3418 S ATLANTIC AVE,DAYTONA BEACH,FL,US,29.15214,-80.96968
ZPL3060019,BURGER KING,01913468,6075 HORSESHOE BAR RD,LOOMIS,CA,US,38.818538,-121.191023
ZPL3060024,BURGER KING,05742510,2171 S BEND AVE,SOUTH BEND,IN,US,41.699762,-86.217315
ZPL306003Z,BURGER KING,07682743,5610 FREEPORT BLVD,SACRAMENTO,CA,US,38.524375,-121.497383
ZPL306004U,BURGER KING,03840662,5809 GRAPE RD,MISHAWAKA,IN,US,41.712907,-86.187719
ZPL306005P,BURGER KING,08766258,5100 FAIR OAKS BLVD,CARMICHAEL,CA,US,38.595365,-121.345885
ZPL306006K,BURGER KING,01277662,3409 ARDEN WAY,SACRAMENTO,CA,US,38.595845,-121.385712
ZPL3060095,BURGER KING,01543270,2801 LINCOLNWAY E,MISHAWAKA,IN,US,41.662124,-86.134735
ZPL3060107,BURGER KING,04557689,1911 LINCOLNWAY E,GOSHEN,IN,US,41.56614,-85.803109
ZPL3060112,BURGER KING,06226396,1113 E IRELAND RD,SOUTH BEND,IN,US,41.629515,-86.234493
ZPL306012X,FUDDRUCKERS,01574141,550 TURNPIKE ST,NORTH ANDOVER,MA,US,42.666396,-71.116513
ZPL306014N,BURGER KING,08815402,121 W LASALLE AVE,SOUTH BEND,IN,US,41.679164,-86.25066
ZPL306015I,BURGER KING,01075832,4014 ELKHART RD,GOSHEN,IN,US,41.623482,-85.902095
ZPL306016D,BURGER KING,08931038,4852 W WESTERN AVE,SOUTH BEND,IN,US,41.67173,-86.315127
ZPL3060178,BURGER KING,03367151,1709 ELKHART RD,GOSHEN,IN,US,41.623463,-85.901962
ZPL3060183,BURGER KING,04557689,1911 LINCOLNWAY E,GOSHEN,IN,US,41.56614,-85.803109
ZPL306019Y,BURGER KING,03366502,530 W MCKINLEY AVE,MISHAWAKA,IN,US,41.680407,-86.188639
ZPL3060200,BURGER KING,03263096,3403 PORTAGE RD,SOUTH BEND,IN,US,41.736607,-86.293945
ZPL306021V,BURGER KING,03263096,3403 PORTAGE RD,SOUTH BEND,IN,US,41.736607,-86.293945
ZPL306022Q,BURGER KING,02980908,1012 W STATE ROAD 2,LA PORTE,IN,US,41.620406,-86.700644
ZPL306023L,BURGER KING,02586282,1205 E MARKET ST,NAPPANEE,IN,US,41.442584,-85.987084
ZPL306024G,BURGER KING,03818301,1434 E LINCOLNWAY,LA PORTE,IN,US,41.467794,-87.041203
ZPL306025B,BURGER KING,06065414,3956 S FRANKLIN ST,MICHIGAN CITY,IN,US,39.532449,-85.971019
ZPL3060266,BURGER KING,01510005,251 S DEXTER ST,IONIA,MI,US,42.979396,-85.070359
ZPL3060271,BURGER KING,03518960,10013 W US HIGHWAY 30,WANATAH,IN,US,41.434178,-86.891407
ZPL306028W,BURGER KING,01815216,603 LAFAYETTE RD,HAMPTON,NH,US,42.94504,-70.834077
ZPL306029R,BURGER KING,06099602,909 W RIVERSIDE BLVD,ROCKFORD,IL,US,41.823225,-87.811797
ZPL306030T,BURGER KING,01510005,251 S DEXTER ST,IONIA,MI,US,42.979396,-85.070359
ZPL306033E,BURGER KING,06065414,3956 S FRANKLIN ST,MICHIGAN CITY,IN,US,39.532449,-85.971019
ZPL3060349,BURGER KING,02228186,802 S HEATON ST,KNOX,IN,US,38.997377,-85.64802
ZPL3060354,BURGER KING,03818301,1434 E LINCOLNWAY,LA PORTE,IN,US,41.467794,-87.041203
ZPL306036Z,BURGER KING,01834261,5202 E 1200 N,SYRACUSE,IN,US,41.40803,-85.749508
ZPL306039K,GO ROMA,08100688,20530 N RAND RD,DEER PARK,IL,US,42.171845,-88.071234
ZPL306040M,BURGER KING,03475506,857 S MICHIGAN ST,LAPAZ,IN,US,41.714815,-86.912266
ZPL306042C,MARKET DISTRICT  VENDOR,05802593,3061 KINGSDALE CTR,COLUMBUS,OH,US,40.038508,-83.050325
ZPL3060437,BURGER KING,02586291,1436 W PLYMOUTH ST,BREMEN,IN,US,41.44632,-86.166279
ZPL3060442,BURGER KING,05172055,3733 N M 140,WATERVLIET,MI,US,42.175809,-86.26185
ZPL306047N,BURGER KING,06238939,336 US ROUTE 1,KITTERY,ME,US,43.115996,-70.728295
ZPL306048I,BURGER KING,08836230,1945 PIPESTONE RD,BENTON HARBOR,MI,US,42.085676,-86.419567
ZPL306049D,BURGER KING,02045044,1252 MAIN ST,SANFORD,ME,US,43.419349,-70.7561
ZPL306050F,NCG TRILLIUM CINEMAS AND IMAX,08389514,8220 TRILLIUM CIRCLE AVE,GRAND BLANC,MI,US,41.82239,-86.708373
ZPL306051A,BURGER KING,08369089,2255 LAFAYETTE RD,PORTSMOUTH,NH,US,43.034969,-70.779493
ZPL3060525,BURGER KING,01022836,608 W TALMER AVE,NORTH JUDSON,IN,US,41.215124,-86.782459
ZPL3060530,BURGER KING,05172055,3733 N M 140,WATERVLIET,MI,US,42.175809,-86.26185
ZPL306054V,BURGER KING,06920446,752 LAGRANGE ST,SOUTH HAVEN,MI,US,42.395384,-86.269141
ZPL306055Q,BURGER KING,08626758,3810 DESIARD ST,MONROE,LA,US,32.524254,-92.076275
ZPL306056L,BURGER KING,06238939,336 US ROUTE 1,KITTERY,ME,US,43.115996,-70.728295
ZPL306057G,BURGER KING,08014761,28 PORTSMOUTH AVE,STRATHAM,NH,US,42.998308,-70.923282
ZPL306058B,BURGER KING,01460633,132 RIVERSIDE ST,PORTLAND,ME,US,43.681111,-70.329008
ZPL3060596,BURGER KING,08014922,ROUTE 302 & 326 MEADOW STREET,LITTLETON,NH,US,44.294548,-71.806412
ZPL3060608,BURGER KING,05879370,420 HIGH ST,SOMERSWORTH,NH,US,43.236825,-70.880929
ZPL3060613,BURGER KING,06066534,2035 M 139,BENTON HARBOR,MI,US,42.080954,-86.436521
ZPL306063T,BURGER KING,02133571,102 MAIN ST,GORHAM,ME,US,43.68054,-70.44039
ZPL306064O,BURGER KING,08414033,903 SPRUCE ST,DOWAGIAC,MI,US,41.984301,-86.121748
ZPL306065J,BURGER KING,02139481,4626 RED ARROW HWY,STEVENSVILLE,MI,US,42.034814,-86.514297
ZPL306066E,BURGER KING CORPORATION,08498547,100 THOMAS RD,WEST MONROE,LA,US,32.517249,-92.157079
ZPL3060679,TACO BUENO,01021656,3400 K AVE,PLANO,TX,US,33.038928,-96.699178
ZPL3060684,BURGER KING,08581061,2051 WASHINGTON AVE,SAINT JOSEPH,MI,US,42.080726,-86.485421
ZPL3060701,BURGER KING,09069216,46135 INTERSTATE 10 W,WINNIE,TX,US,29.827374,-94.401467
ZPL306071W,FAZOLI'S,01590346,2332 SHALLOWFORD VILLAGE DR,CHATTANOOGA,TN,US,35.044139,-85.157055
ZPL3060767,BURGER KING,09498001,520 MAIN ST,SACO,ME,US,43.50991,-70.434344
ZPL3060772,BURGER KING,07405898,793 ROOSEVELT TRL,WINDHAM,ME,US,43.849668,-70.449195
ZPL306078X,BURGER KING,09182021,1385 WHITE MOUNTAIN HWY,NORTH CONWAY,NH,US,44.013563,-71.113002
ZPL306079S,BURGER KING,06014917,449 FOREST AVE,PORTLAND,ME,US,43.666254,-70.276738
ZPL306080U,BURGER KING,03323960,2021 N MICHIGAN ST,PLYMOUTH,IN,US,41.358359,-86.311529
ZPL306081P,BURGER KING,06067846,320 HIGHLAND ST,PLYMOUTH,NH,US,43.76924,-71.718749
ZPL306082K,BURGER KING,08371377,375 GORHAM RD,SOUTH PORTLAND,ME,US,43.636624,-70.33187
ZPL306083F,BURGER KING,02134535,349 ALFRED ST,BIDDEFORD,ME,US,43.483152,-70.471167
ZPL306084A,BURGER KING,02139235,197 MAIN ST,GORHAM,NH,US,44.391701,-71.184866
ZPL3060855,BURGER KING,09182021,1385 WHITE MOUNTAIN HWY,NORTH CONWAY,NH,US,44.013563,-71.113002
ZPL3060860,FUDDRUCKERS,02194406,3929 SOUTHWEST FWY,HOUSTON,TX,US,30.013086,-95.427543
ZPL306087V,BENTO CAFE,01510097,3832 W NEWBERRY RD UNIT 1-J,GAINESVILLE,FL,US,29.654555,-82.570875
ZPL306088Q,DAILY GRIND,00086139,1665 DUNLAWTON AVE STE 104,PORT ORANGE,FL,US,29.113698,-81.025007
ZPL306090N,BURGER KING,05330327,5575 PETERSON LN,DALLAS,TX,US,32.930676,-96.811997
ZPL306091I,BURGER KING,08626642,1710 HIGHWAY 165 S,MONROE,LA,US,32.401041,-92.111391
ZPL306092D,FAZOLI'S,04028538,4550 N LEE HWY,CLEVELAND,TN,US,35.208821,-84.837376
ZPL3060938,7 ELEVEN,05106465,19832 HILLTOP RD,PARKER,CO,US,39.434398,-104.662666
ZPL3060943,BURGER KING,01794995,2101 WHISKEY RD,AIKEN,SC,US,33.523744,-81.719684
ZPL306095Y,FUDDRUCKERS,01171491,4545 DOWLEN RD,BEAUMONT,TX,US,30.124688,-94.156328
ZPL306096T,FUDDRUCKERS,01171491,4545 DOWLEN RD,BEAUMONT,TX,US,30.124688,-94.156328
ZPL306097O,BURGER KING,07603100,605 N MAIN ST,VIDOR,TX,US,30.132031,-94.015733
ZPL306098J,WHICH WICH,07827959,1410 MAIN ST,DALLAS,TX,US,32.780367,-96.800107
ZPL306099E,BURGER KING,05610015,5430 CYPRESS ST,WEST MONROE,LA,US,32.515898,-92.192596
ZPL3061001,BURGER KING,04642503,1409 N TRENTON ST,RUSTON,LA,US,32.543306,-92.639574
ZPL306101W,BURGER KING,06933319,7313 E COLFAX AVE,DENVER,CO,US,39.74022,-104.903348
ZPL306102R,BURGER KING,06604528,2401 LOUISVILLE AVE,MONROE,LA,US,32.522532,-92.098795
ZPL306103M,FUDDRUCKERS,04318353,10825 E 71ST ST,TULSA,OK,US,36.014196,-95.947763
ZPL306104H,GODFATHERS PIZZA,00187402,2117 S 67TH ST,OMAHA,NE,US,41.239912,-96.014571
ZPL306105C,DAVANNI'S,05470064,1242 HENNEPIN AVE,MINNEAPOLIS,MN,US,44.974586,-93.280856
ZPL3061067,THE BURGER JOINT,01494463,46230 CRANSTON ST,STERLING,VA,US,39.034485,-77.400049
ZPL3061072,THE BURGER JOINT,01494326,20 S MOGER AVE,MOUNT KISCO,NY,US,41.207772,-73.728698
ZPL306109S,GODFATHERS PIZZA,00187402,2117 S 67TH ST,OMAHA,NE,US,41.239912,-96.014571
ZPL306111P,DAVANNI'S,02318792,14639 COUNTY ROAD 11,BURNSVILLE,MN,US,44.737328,-93.2582
ZPL306112K,DAVANNI'S,01612603,3673 LEXINGTON AVE N,SAINT PAUL,MN,US,45.053628,-93.147181
ZPL306113F,BURGER KING CORPORATION,08869901,1020 E MADISON AVE,BASTROP,LA,US,32.780557,-91.902322
ZPL306114A,BURGER KING,02405908,1007 BROADWAY ST,DELHI,LA,US,32.44694,-91.492852
